file_id,file_name,longitude_latitude,buildings
1108,BLD10917_PS3_K3A_NIA0389,"[[-118.2607453338, 33.8709252893, 0.0], [-118.2546573169, 33.870987427, 0.0], [-118.254731638, 33.8760657656, 0.0], [-118.2608200152, 33.8760036161, 0.0]]",231
1109,BLD10918_PS3_K3A_NIA0389,"[[-118.2546573169, 33.870987427, 0.0], [-118.2485692815, 33.871049264, 0.0], [-118.2486432421, 33.8761276144, 0.0], [-118.254731638, 33.8760657656, 0.0]]",196
1110,BLD10919_PS3_K3A_NIA0389,"[[-118.2485692815, 33.871049264, 0.0], [-118.2424812275, 33.8711108003, 0.0], [-118.2425548277, 33.8761891624, 0.0], [-118.2486432421, 33.8761276144, 0.0]]",45
1111,BLD10920_PS3_K3A_NIA0389,"[[-118.2424812275, 33.8711108003, 0.0], [-118.236393155, 33.871172036, 0.0], [-118.2364663949, 33.8762504098, 0.0], [-118.2425548277, 33.8761891624, 0.0]]",22
1112,BLD10922_PS3_K3A_NIA0389,"[[-118.2303050643, 33.8712329711, 0.0], [-118.2242169553, 33.8712936055, 0.0], [-118.2242894742, 33.8763720024, 0.0], [-118.2303779437, 33.8763113565, 0.0]]",18
1113,BLD10923_PS3_K3A_NIA0389,"[[-118.2242169553, 33.8712936055, 0.0], [-118.2181288281, 33.8713539392, 0.0], [-118.2182009866, 33.8764323477, 0.0], [-118.2242894742, 33.8763720024, 0.0]]",15
1114,BLD10924_PS3_K3A_NIA0389,"[[-118.2181288281, 33.8713539392, 0.0], [-118.2120406828, 33.8714139723, 0.0], [-118.212112481, 33.8764923922, 0.0], [-118.2182009866, 33.8764323477, 0.0]]",17
1115,BLD10925_PS3_K3A_NIA0389,"[[-118.2120406828, 33.8714139723, 0.0], [-118.2059525196, 33.8714737048, 0.0], [-118.2060239573, 33.876552136, 0.0], [-118.212112481, 33.8764923922, 0.0]]",140
1116,BLD10929_PS3_K3A_NIA0389,"[[-118.1876879229, 33.8716510981, 0.0], [-118.1815996886, 33.8717096279, 0.0], [-118.1816696845, 33.8767881041, 0.0], [-118.1877582792, 33.8767295632, 0.0]]",322
1117,BLD11281_PS3_K3A_NIA0390,"[[-118.3065923661, 34.0294536612, 0.0], [-118.3004931599, 34.0295183268, 0.0], [-118.3005706564, 34.0345964436, 0.0], [-118.3066702258, 34.0345317657, 0.0]]",431
1118,BLD11286_PS3_K3A_NIA0390,"[[-118.2760961419, 34.0297739652, 0.0], [-118.2699968396, 34.0298371188, 0.0], [-118.2700725201, 34.0349152961, 0.0], [-118.2761721856, 34.0348521306, 0.0]]",88
1119,BLD11290_PS3_K3A_NIA0390,"[[-118.2516988193, 34.0300247648, 0.0], [-118.2455994418, 34.0300867087, 0.0], [-118.2456736693, 34.0351649334, 0.0], [-118.2517734101, 34.0351029778, 0.0]]",140
1120,BLD11291_PS3_K3A_NIA0390,"[[-118.2455994418, 34.0300867087, 0.0], [-118.2395000456, 34.03014835, 0.0], [-118.2395739099, 34.0352265865, 0.0], [-118.2456736693, 34.0351649334, 0.0]]",75
1121,BLD11629_PS3_K3A_NIA0390,"[[-118.1959492944, 33.969631231, 0.0], [-118.1898541052, 33.9696903179, 0.0], [-118.1899248504, 33.974768698, 0.0], [-118.1960204018, 33.9747095999, 0.0]]",517
1122,BLD11631_PS3_K3A_NIA0390,"[[-118.1837588982, 33.969749103, 0.0], [-118.1776636736, 33.9698075863, 0.0], [-118.1777336944, 33.9748859886, 0.0], [-118.1838292812, 33.9748274942, 0.0]]",786
1123,BLD11636_PS3_K3A_NIA0390,"[[-118.1532826008, 33.9700385016, 0.0], [-118.1471872894, 33.9700954759, 0.0], [-118.1472554992, 33.9751739331, 0.0], [-118.1533511728, 33.9751169479, 0.0]]",346
1124,BLD11637_PS3_K3A_NIA0390,"[[-118.3116764351, 33.9633730988, 0.0], [-118.3055819616, 33.9634379065, 0.0], [-118.3056595683, 33.9685160676, 0.0], [-118.3117544038, 33.9684512476, 0.0]]",669
1125,BLD11638_PS3_K3A_NIA0390,"[[-118.3055819616, 33.9634379065, 0.0], [-118.2994874688, 33.9635024125, 0.0], [-118.2995647135, 33.9685805859, 0.0], [-118.3056595683, 33.9685160676, 0.0]]",825
1126,BLD11641_PS3_K3A_NIA0390,"[[-118.2872984251, 33.9636305196, 0.0], [-118.2812038745, 33.9636941206, 0.0], [-118.2812800331, 33.9687723304, 0.0], [-118.2873749457, 33.9687087173, 0.0]]",597
1127,BLD11642_PS3_K3A_NIA0390,"[[-118.2812038745, 33.9636941206, 0.0], [-118.2751093048, 33.9637574199, 0.0], [-118.2751851014, 33.9688356418, 0.0], [-118.2812800331, 33.9687723304, 0.0]]",548
1128,BLD11643_PS3_K3A_NIA0390,"[[-118.2751093048, 33.9637574199, 0.0], [-118.2690147162, 33.9638204176, 0.0], [-118.2690901507, 33.9688986515, 0.0], [-118.2751851014, 33.9688356418, 0.0]]",721
1129,BLD11644_PS3_K3A_NIA0390,"[[-118.2690147162, 33.9638204176, 0.0], [-118.2629201086, 33.9638831136, 0.0], [-118.2629951811, 33.9689613594, 0.0], [-118.2690901507, 33.9688986515, 0.0]]",690
1130,BLD11646_PS3_K3A_NIA0390,"[[-118.2568254823, 33.9639455079, 0.0], [-118.2507308372, 33.9640076006, 0.0], [-118.2508051855, 33.96908587, 0.0], [-118.2569001927, 33.9690237656, 0.0]]",633
1131,BLD11870_PS3_K3A_NIA0391,"[[-118.3244721255, 34.1401390274, 0.0], [-118.3183650216, 34.1402047659, 0.0], [-118.3184439102, 34.1452827547, 0.0], [-118.3245513792, 34.1452170038, 0.0]]",4
1132,BLD11980_PS3_K3A_NIA0391,"[[-118.3180496649, 34.1198927669, 0.0], [-118.3119440012, 34.1199581521, 0.0], [-118.3120224459, 34.1250361708, 0.0], [-118.3181284745, 34.1249707732, 0.0]]",9
1133,BLD11984_PS3_K3A_NIA0391,"[[-118.2936268925, 34.120152487, 0.0], [-118.2875211507, 34.1202166584, 0.0], [-118.2875981361, 34.1252947262, 0.0], [-118.2937042427, 34.1252305426, 0.0]]",1
1134,BLD11985_PS3_K3A_NIA0391,"[[-118.2875211507, 34.1202166584, 0.0], [-118.2814153897, 34.1202805264, 0.0], [-118.2814920103, 34.1253586063, 0.0], [-118.2875981361, 34.1252947262, 0.0]]",5
1135,BLD11993_PS3_K3A_NIA0391,"[[-118.2386745306, 34.1207191058, 0.0], [-118.2325686186, 34.1207805461, 0.0], [-118.2326423203, 34.1258587209, 0.0], [-118.2387485971, 34.1257972689, 0.0]]",205
1136,BLD11994_PS3_K3A_NIA0391,"[[-118.2325686186, 34.1207805461, 0.0], [-118.2264626883, 34.120841683, 0.0], [-118.2265360251, 34.1259198694, 0.0], [-118.2326423203, 34.1258587209, 0.0]]",393
1137,BLD11995_PS3_K3A_NIA0391,"[[-118.2264626883, 34.120841683, 0.0], [-118.2203567396, 34.1209025164, 0.0], [-118.2204297115, 34.1259807143, 0.0], [-118.2265360251, 34.1259198694, 0.0]]",375
1138,BLD11997_PS3_K3A_NIA0391,"[[-118.2142507726, 34.1209630463, 0.0], [-118.2081447874, 34.1210232728, 0.0], [-118.2082170296, 34.1261014936, 0.0], [-118.2143233796, 34.1260412557, 0.0]]",602
1139,BLD12000_PS3_K3A_NIA0391,"[[-118.1959327629, 34.1211428152, 0.0], [-118.1898267238, 34.1212021312, 0.0], [-118.1898978712, 34.126280386, 0.0], [-118.1960042753, 34.1262210588, 0.0]]",379
1140,BLD12002_PS3_K3A_NIA0391,"[[-118.3484970726, 34.1144833419, 0.0], [-118.3423918731, 34.1145502315, 0.0], [-118.3424721218, 34.1196281919, 0.0], [-118.348577686, 34.1195612897, 0.0]]",168
1141,BLD12003_PS3_K3A_NIA0391,"[[-118.3423918731, 34.1145502315, 0.0], [-118.3362866535, 34.1146168177, 0.0], [-118.3363665375, 34.1196947908, 0.0], [-118.3424721218, 34.1196281919, 0.0]]",75
1142,BLD12004_PS3_K3A_NIA0391,"[[-118.3362866535, 34.1146168177, 0.0], [-118.3301814139, 34.1146831006, 0.0], [-118.3302609332, 34.1197610862, 0.0], [-118.3363665375, 34.1196947908, 0.0]]",13
1143,BLD12005_PS3_K3A_NIA0391,"[[-118.3301814139, 34.1146831006, 0.0], [-118.3240761544, 34.1147490801, 0.0], [-118.324155309, 34.1198270783, 0.0], [-118.3302609332, 34.1197610862, 0.0]]",182
1144,BLD12006_PS3_K3A_NIA0391,"[[-118.3240761544, 34.1147490801, 0.0], [-118.3179708751, 34.1148147562, 0.0], [-118.3180496649, 34.1198927669, 0.0], [-118.324155309, 34.1198270783, 0.0]]",324
1145,BLD12008_PS3_K3A_NIA0391,"[[-118.3118655761, 34.114880129, 0.0], [-118.3057602574, 34.1149451984, 0.0], [-118.3058383178, 34.1200232338, 0.0], [-118.3119440012, 34.1199581521, 0.0]]",49
1146,BLD12011_PS3_K3A_NIA0391,"[[-118.2935495616, 34.1150744271, 0.0], [-118.2874441845, 34.1151385863, 0.0], [-118.2875211507, 34.1202166584, 0.0], [-118.2936268925, 34.120152487, 0.0]]",102
1147,BLD12013_PS3_K3A_NIA0391,"[[-118.2813387883, 34.1152024422, 0.0], [-118.2752333728, 34.1152659947, 0.0], [-118.2753096095, 34.120344091, 0.0], [-118.2814153897, 34.1202805264, 0.0]]",318
1148,BLD12339_PS3_K3A_NIA0391,"[[-118.2560167698, 34.0545169068, 0.0], [-118.2499156487, 34.0545791039, 0.0], [-118.249990202, 34.0596573, 0.0], [-118.2560916867, 34.0595950912, 0.0]]",33
1149,BLD12340_PS3_K3A_NIA0391,"[[-118.2499156487, 34.0545791039, 0.0], [-118.2438145089, 34.0546409982, 0.0], [-118.2438886985, 34.0597192061, 0.0], [-118.249990202, 34.0596573, 0.0]]",31
1150,BLD12344_PS3_K3A_NIA0391,"[[-118.3230489464, 34.0487347061, 0.0], [-118.3169484002, 34.0488002204, 0.0], [-118.317026934, 34.0538782878, 0.0], [-118.3231278438, 34.0538127611, 0.0]]",491
1151,BLD12347_PS3_K3A_NIA0391,"[[-118.3047472489, 34.048930341, 0.0], [-118.2986466439, 34.0489949474, 0.0], [-118.2987240871, 34.0540730518, 0.0], [-118.3048250556, 34.0540084331, 0.0]]",465
1152,BLD12348_PS3_K3A_NIA0391,"[[-118.2986466439, 34.0489949474, 0.0], [-118.2925460196, 34.0490592511, 0.0], [-118.2926230992, 34.0541373677, 0.0], [-118.2987240871, 34.0540730518, 0.0]]",375
1153,BLD12350_PS3_K3A_NIA0391,"[[-118.286445376, 34.0491232522, 0.0], [-118.2803447131, 34.0491869507, 0.0], [-118.2804210656, 34.0542650916, 0.0], [-118.286522092, 34.054201381, 0.0]]",253
1154,BLD12352_PS3_K3A_NIA0391,"[[-118.2742440312, 34.0492503465, 0.0], [-118.2681433302, 34.0493134397, 0.0], [-118.2682189556, 34.0543916046, 0.0], [-118.2743200201, 34.0543284994, 0.0]]",160
1155,BLD12356_PS3_K3A_NIA0391,"[[-118.3168698861, 34.0437221486, 0.0], [-118.3107696836, 34.0437873479, 0.0], [-118.3108478343, 34.048865432, 0.0], [-118.3169484002, 34.0488002204, 0.0]]",250
1156,BLD12357_PS3_K3A_NIA0391,"[[-118.3107696836, 34.0437873479, 0.0], [-118.3046694616, 34.0438522445, 0.0], [-118.3047472489, 34.048930341, 0.0], [-118.3108478343, 34.048865432, 0.0]]",363
1157,BLD12358_PS3_K3A_NIA0391,"[[-118.3046694616, 34.0438522445, 0.0], [-118.2985692201, 34.0439168386, 0.0], [-118.2986466439, 34.0489949474, 0.0], [-118.3047472489, 34.048930341, 0.0]]",387
1158,BLD12359_PS3_K3A_NIA0391,"[[-118.2985692201, 34.0439168386, 0.0], [-118.2924689593, 34.0439811302, 0.0], [-118.2925460196, 34.0490592511, 0.0], [-118.2986466439, 34.0489949474, 0.0]]",315
1159,OBJ00001_PS3_K3_NIA0078,"[[139.7878907022, 35.6413573413, 0.0], [139.7958064143, 35.6414367476, 0.0], [139.7957094412, 35.6478983276, 0.0], [139.787793092, 35.6478189025, 0.0]]",15
1160,OBJ00002_PS3_K3_NIA0078,"[[139.7761652483, 35.6355840381, 0.0], [139.7840803567, 35.6356642038, 0.0], [139.7839824603, 35.6421257619, 0.0], [139.7760667149, 35.6420455773, 0.0]]",8
1161,OBJ00004_PS3_K3_NIA0078,"[[139.7486310854, 35.6185389248, 0.0], [139.756544432, 35.6186208659, 0.0], [139.7564443817, 35.6250823755, 0.0], [139.7485303988, 35.6250004151, 0.0]]",88
1162,OBJ00005_PS3_K3_NIA0078,"[[139.7443930755, 35.5969361736, 0.0], [139.7523042823, 35.5970183501, 0.0], [139.7522039707, 35.6034798725, 0.0], [139.7442921282, 35.6033976766, 0.0]]",90
1163,OBJ00175_PS3_K3_NIA0081,"[[19.9335686633, 49.9981545965, 0.0], [19.9435683753, 49.9982460796, 0.0], [19.9434270961, 50.0046919183, 0.0], [19.9334260475, 50.0046004145, 0.0]]",47
1164,OBJ00179_PS3_K3_NIA0081,"[[19.8484056123, 49.9961820642, 0.0], [19.8584046292, 49.9962808836, 0.0], [19.8582519729, 50.0027265405, 0.0], [19.8482516197, 50.0026276986, 0.0]]",22
1165,OBJ00350_PS3_K3_NIA0083,"[[135.4931474282, 34.6999278547, 0.0], [135.5009738663, 34.6998959313, 0.0], [135.5010128301, 34.7063597018, 0.0], [135.4931857833, 34.7063916328, 0.0]]",90
1166,OBJ00351_PS3_K3_NIA0083,"[[135.4983235969, 34.7320748898, 0.0], [135.5061530581, 34.7320426079, 0.0], [135.5061924718, 34.738506339, 0.0], [135.498362401, 34.7385386286, 0.0]]",295
1167,OBJ00354_PS3_K3_NIA0083,"[[135.3637592901, 34.7060639969, 0.0], [135.3715864403, 34.7060403796, 0.0], [135.3716153476, 34.712504255, 0.0], [135.3637875886, 34.712527878, 0.0]]",89
1168,OBJ00525_PS3_K3_NIA0084,"[[-104.957517424, 39.642346063, 0.0], [-104.9491634425, 39.6423427074, 0.0], [-104.9491587128, 39.6488013273, 0.0], [-104.9575134715, 39.6488046837, 0.0]]",57
1169,OBJ00526_PS3_K3_NIA0084,"[[-104.9502388943, 39.6443362642, 0.0], [-104.9418846743, 39.644332385, 0.0], [-104.941879267, 39.6507910019, 0.0], [-104.9502342644, 39.650794882, 0.0]]",78
1170,OBJ00527_PS3_K3_NIA0084,"[[-104.9413635371, 39.6431463601, 0.0], [-104.9330094616, 39.6431418426, 0.0], [-104.9330032288, 39.6496004598, 0.0], [-104.9413580815, 39.6496049783, 0.0]]",108
1171,OBJ00529_PS3_K3_NIA0084,"[[-104.9232898154, 39.6385946087, 0.0], [-104.9149362909, 39.638588792, 0.0], [-104.9149283778, 39.6450474116, 0.0], [-104.9232826794, 39.6450532296, 0.0]]",159
1172,OBJ00700_PS3_K3_NIA0088,"[[-47.776598362, -21.2182039152, 0.0], [-47.7696993722, -21.2183173233, 0.0], [-47.769578598, -21.2118483385, 0.0], [-47.7764772879, -21.2117349682, 0.0]]",276
1173,OBJ00701_PS3_K3_NIA0088,"[[-47.8058408783, -21.2193125116, 0.0], [-47.7989420093, -21.2194271204, 0.0], [-47.7988199539, -21.2129582978, 0.0], [-47.805718523, -21.2128437272, 0.0]]",247
1174,OBJ00703_PS3_K3_NIA0088,"[[-47.7967991387, -21.2244421852, 0.0], [-47.7898999778, -21.2245564508, 0.0], [-47.7897782842, -21.218087582, 0.0], [-47.7966771451, -21.2179733545, 0.0]]",210
1175,OBJ00874_PS3_K3_NIA0089,"[[-104.8121780937, 39.6631671484, 0.0], [-104.8038216506, 39.6631533342, 0.0], [-104.8038033852, 39.6696118956, 0.0], [-104.8121606064, 39.6696257128, 0.0]]",191
1176,OBJ00875_PS3_K3_NIA0089,"[[-104.8997128936, 39.7169121313, 0.0], [-104.8913499349, 39.7169046065, 0.0], [-104.8913397997, 39.7233631342, 0.0], [-104.8997035385, 39.7233706607, 0.0]]",82
1177,OBJ00876_PS3_K3_NIA0089,"[[-104.854895518, 39.7934080438, 0.0], [-104.8465233178, 39.7933972734, 0.0], [-104.8465089621, 39.7998557041, 0.0], [-104.8548819454, 39.799866477, 0.0]]",39
1178,OBJ00877_PS3_K3_NIA0089,"[[-104.8785119776, 39.7910384776, 0.0], [-104.8701400563, 39.7910294114, 0.0], [-104.8701279107, 39.7974878514, 0.0], [-104.878500615, 39.7974969196, 0.0]]",36
1179,OBJ01049_PS3_K3_NIA0089,"[[-104.8677926171, 39.6846630696, 0.0], [-104.8594335599, 39.6846532524, 0.0], [-104.8594204624, 39.6911118082, 0.0], [-104.8677802984, 39.6911216277, 0.0]]",238
1180,OBJ01051_PS3_K3_NIA0089,"[[-104.9029909247, 39.6855555867, 0.0], [-104.8946317491, 39.6855483029, 0.0], [-104.8946219309, 39.6920068663, 0.0], [-104.9029818854, 39.6920141517, 0.0]]",310
1181,OBJ01053_PS3_K3_NIA0089,"[[-104.940182518, 39.6858582166, 0.0], [-104.9318232979, 39.6858536099, 0.0], [-104.9318169451, 39.6923121792, 0.0], [-104.9401769441, 39.692316787, 0.0]]",338
1182,OBJ01224_PS3_K3_NIA0089,"[[-104.8770362963, 39.6829828945, 0.0], [-104.8686774385, 39.682973743, 0.0], [-104.868665203, 39.6894323031, 0.0], [-104.8770248396, 39.6894414568, 0.0]]",163
1183,OBJ01225_PS3_K3_NIA0089,"[[-104.8861796709, 39.6824624107, 0.0], [-104.877820873, 39.6824539174, 0.0], [-104.8778094896, 39.6889124804, 0.0], [-104.8861690663, 39.6889209757, 0.0]]",189
1184,OBJ01228_PS3_K3_NIA0089,"[[-104.9096015755, 39.6742584012, 0.0], [-104.90124376, 39.6742515949, 0.0], [-104.9012345616, 39.6807101722, 0.0], [-104.9095931555, 39.68071698, 0.0]]",138
1185,OBJ01399_PS3_K3_NIA0093,"[[174.762094414, -36.8244769633, 0.0], [174.7701259581, -36.8246279267, 0.0], [174.7703133729, -36.8181710949, 0.0], [174.7622825024, -36.8180201667, 0.0]]",24
1186,OBJ01400_PS3_K3_NIA0093,"[[174.779984696, -36.8321560971, 0.0], [174.7880171405, -36.8323058786, 0.0], [174.7882031041, -36.8258489768, 0.0], [174.7801713336, -36.8256992302, 0.0]]",212
1187,OBJ01401_PS3_K3_NIA0093,"[[174.8056665944, -36.8331882701, 0.0], [174.8136992856, -36.8333363202, 0.0], [174.813883098, -36.8268793081, 0.0], [174.8058510809, -36.8267312925, 0.0]]",85
1188,OBJ01403_PS3_K3_NIA0093,"[[174.7504906335, -36.8144664656, 0.0], [174.758521068, -36.8146181777, 0.0], [174.7587093891, -36.8081613862, 0.0], [174.750679628, -36.8080097096, 0.0]]",94
1189,OBJ01574_PS3_K3_NIA0096,"[[11.6239294771, 52.1336610955, 0.0], [11.6343909206, 52.1334277187, 0.0], [11.6347709833, 52.1398654691, 0.0], [11.6243080349, 52.1400988997, 0.0]]",109
1190,OBJ01748_PS3_K3_NIA0105,"[[-75.6529709106, 45.4580209137, 0.0], [-75.6438034762, 45.4580729529, 0.0], [-75.6438769108, 45.4645246028, 0.0], [-75.6530453907, 45.464472552, 0.0]]",8
1191,OBJ01749_PS3_K3_NIA0105,"[[-75.6634594612, 45.4790052653, 0.0], [-75.6542886436, 45.479058165, 0.0], [-75.6543633287, 45.4855097777, 0.0], [-75.6635351929, 45.4854568662, 0.0]]",82
1192,OBJ01750_PS3_K3_NIA0105,"[[-75.6152562633, 45.3851652088, 0.0], [-75.6061005461, 45.3852141608, 0.0], [-75.6061695049, 45.3916659398, 0.0], [-75.6153262637, 45.3916169768, 0.0]]",58
1193,OBJ01751_PS3_K3_NIA0105,"[[-75.6978221126, 45.421387096, 0.0], [-75.6886606926, 45.4214427003, 0.0], [-75.6887391433, 45.4278943329, 0.0], [-75.6979016068, 45.4278387162, 0.0]]",52
1194,OBJ01923_PS3_K3_NIA0110,"[[-43.1322692411, -22.879719609, 0.0], [-43.1252847331, -22.8796374022, 0.0], [-43.1253736017, -22.873165609, 0.0], [-43.1323577791, -22.87324779, 0.0]]",73
1195,OBJ01924_PS3_K3_NIA0110,"[[-43.1746311149, -22.8972537149, 0.0], [-43.1676455418, -22.8971733104, 0.0], [-43.1677324772, -22.8907013758, 0.0], [-43.1747177193, -22.8907817551, 0.0]]",71
1196,OBJ01925_PS3_K3_NIA0110,"[[-43.1423956436, -22.8694968034, 0.0], [-43.1354116179, -22.8694150757, 0.0], [-43.1354999626, -22.8629432367, 0.0], [-43.1424836579, -22.8630249386, 0.0]]",6
1197,OBJ01926_PS3_K3_NIA0110,"[[-43.1339349865, -22.8656556289, 0.0], [-43.1269511908, -22.8655735429, 0.0], [-43.1270399197, -22.8591017321, 0.0], [-43.134023385, -22.8591837923, 0.0]]",10
1198,OBJ01927_PS3_K3_NIA0110,"[[-43.1989466277, -22.9076958409, 0.0], [-43.1919604253, -22.9076164708, 0.0], [-43.192046251, -22.9011444571, 0.0], [-43.1990321223, -22.9012238022, 0.0]]",78
1199,OBJ02099_PS3_K3_NIA0112,"[[116.0865718524, 5.9273912252, 0.0], [116.0930471247, 5.9274018624, 0.0], [116.093036533, 5.9338854639, 0.0], [116.0865611851, 5.933874815, 0.0]]",403
1200,OBJ02100_PS3_K3_NIA0112,"[[116.1084774666, 5.9268443905, 0.0], [116.1149527716, 5.9268547708, 0.0], [116.1149424367, 5.9333384114, 0.0], [116.1084670561, 5.9333280197, 0.0]]",146
1201,OBJ02102_PS3_K3_NIA0112,"[[116.0874126656, 5.9082456946, 0.0], [116.0938877166, 5.9082562878, 0.0], [116.0938771691, 5.9147398953, 0.0], [116.0874020427, 5.9147292904, 0.0]]",204
1202,OBJ02272_PS3_K3_NIA0117,"[[-104.8290139709, 39.6942093876, 0.0], [-104.820653778, 39.6941967765, 0.0], [-104.8206370614, 39.7006553094, 0.0], [-104.8289980336, 39.7006679234, 0.0]]",127
1203,OBJ02273_PS3_K3_NIA0117,"[[-104.8278489765, 39.7030629547, 0.0], [-104.8194877159, 39.7030502573, 0.0], [-104.8194708853, 39.7095087799, 0.0], [-104.8278329256, 39.7095214802, 0.0]]",16
1204,OBJ02275_PS3_K3_NIA0117,"[[-104.8360180934, 39.6876600077, 0.0], [-104.8276586873, 39.6876479026, 0.0], [-104.8276426274, 39.6941064452, 0.0], [-104.8360028125, 39.6941185531, 0.0]]",210
1205,OBJ02276_PS3_K3_NIA0117,"[[-104.9425229392, 39.6635923142, 0.0], [-104.9341664021, 39.6635878781, 0.0], [-104.9341602725, 39.6700464726, 0.0], [-104.9425175877, 39.6700509097, 0.0]]",279
1206,OBJ02447_PS3_K3_NIA0122,"[[38.9924176726, 8.762453834, 0.0], [38.9989349396, 8.7624539086, 0.0], [38.9989349212, 8.7689375107, 0.0], [38.9924175412, 8.7689374361, 0.0]]",211
1207,OBJ02448_PS3_K3_NIA0122,"[[38.9355254356, 8.7243825547, 0.0], [38.9420420373, 8.7243836054, 0.0], [38.942041037, 8.7308672172, 0.0], [38.9355243229, 8.7308661657, 0.0]]",124
1208,OBJ02449_PS3_K3_NIA0122,"[[38.9099044022, 8.6715713134, 0.0], [38.9164200872, 8.671572795, 0.0], [38.9164186537, 8.6780564212, 0.0], [38.9099028569, 8.6780549385, 0.0]]",3
1209,OBJ02450_PS3_K3_NIA0122,"[[38.9328201772, 8.7633343708, 0.0], [38.9393374555, 8.7633354729, 0.0], [38.9393364038, 8.7698190711, 0.0], [38.9328190125, 8.7698179682, 0.0]]",215
1210,OBJ02451_PS3_K3_NIA0122,"[[38.9208022636, 8.7712845794, 0.0], [38.9273196787, 8.7712858898, 0.0], [38.9273184176, 8.7777694836, 0.0], [38.9208008893, 8.7777681723, 0.0]]",84
1211,OBJ02622_PS3_K3_NIA0126,"[[174.789103804, -36.9331389008, 0.0], [174.7971468822, -36.9332884142, 0.0], [174.7973327588, -36.9268315825, 0.0], [174.7892903579, -36.9266821039, 0.0]]",96
1212,OBJ02797_PS3_K3_NIA0126,"[[174.8566538297, -36.9119682872, 0.0], [174.8646950451, -36.9121131556, 0.0], [174.8648750862, -36.9056560118, 0.0], [174.8568345476, -36.9055111771, 0.0]]",233
1213,OBJ02799_PS3_K3_NIA0126,"[[174.8882694686, -36.9256321759, 0.0], [174.8963122836, -36.9257749493, 0.0], [174.8964897481, -36.9193176881, 0.0], [174.8884476103, -36.919174948, 0.0]]",109
1214,OBJ02800_PS3_K3_NIA0126,"[[174.8756966444, -36.9222281769, 0.0], [174.8837390367, -36.9223717903, 0.0], [174.8839175392, -36.9159145778, 0.0], [174.8758758241, -36.9157709979, 0.0]]",563
1215,OBJ02801_PS3_K3_NIA0126,"[[174.8749878999, -36.9239820048, 0.0], [174.8830304726, -36.924125672, 0.0], [174.8832090463, -36.9176684643, 0.0], [174.8751671508, -36.9175248306, 0.0]]",515
1216,OBJ02971_PS3_K3_NIA0127,"[[-104.8352073584, 39.6924867019, 0.0], [-104.8268473705, 39.6924745372, 0.0], [-104.8268312322, 39.6989330742, 0.0], [-104.8351919992, 39.6989452417, 0.0]]",114
1217,OBJ02972_PS3_K3_NIA0127,"[[-104.8363592606, 39.6887040141, 0.0], [-104.8279997285, 39.6886919332, 0.0], [-104.8279836998, 39.6951504748, 0.0], [-104.8363440109, 39.6951625585, 0.0]]",200
1218,OBJ02973_PS3_K3_NIA0127,"[[-104.8309678452, 39.676712606, 0.0], [-104.8226097611, 39.6767001401, 0.0], [-104.8225932371, 39.6831586933, 0.0], [-104.8309520997, 39.6831711619, 0.0]]",89
1219,OBJ03147_PS3_K3_NIA0128,"[[153.4600854463, -28.1022776637, 0.0], [153.4673824, -28.1022529945, 0.0], [153.4673543655, -28.095782537, 0.0], [153.4600578495, -28.0958071996, 0.0]]",76
1220,OBJ03148_PS3_K3_NIA0128,"[[153.448908076, -28.1013795008, 0.0], [153.4562049804, -28.1013554269, 0.0], [153.4561776173, -28.0948849584, 0.0], [153.4488811506, -28.0949090258, 0.0]]",256
1221,OBJ03149_PS3_K3_NIA0128,"[[153.4242577001, -28.1172805087, 0.0], [153.4315557048, -28.1172577343, 0.0], [153.4315298029, -28.1107872591, 0.0], [153.4242322362, -28.1108100274, 0.0]]",17
1222,OBJ03151_PS3_K3_NIA0128,"[[153.4367938503, -28.1013680595, 0.0], [153.444090766, -28.10134463, 0.0], [153.4440641296, -28.0948741507, 0.0], [153.4367676515, -28.0948975739, 0.0]]",137
1223,OBJ03321_PS3_K3A_NIA0137,"[[51.7014606751, 32.6312198816, 0.0], [51.7074643219, 32.6311861986, 0.0], [51.7075043023, 32.6362663847, 0.0], [51.7015003163, 32.6363000743, 0.0]]",55
